id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1396859998328823810,1396859998328823810,2021-05-24 16:05:50 UTC,2021-05-24,16:05:50,+0000,945732094185132032,poacomacento,POÁ COM ACENTO #PCA,,CORINTHIANS VENCE E MANTÉM LIDERANÇA NO BRASILEIRO FEMININO - POÁ COM ACENTO  #Corinthians #lideranca #futebol #BrasileiroFeminino #esporte #esportes #noticia #noticias #PoaSP #NoticiasDePoa #press #jornalismo #PoaComAcento  O Corinthians recebeu o Real    https://t.co/bxuQ9ZjWnx  https://t.co/cpOMAStCFA,pt,[],['https://poacomacento.com/2021/05/24/corinthians-vence-e-mantem-lideranca-no-brasileiro-feminino/'],['https://pbs.twimg.com/media/E2KkxBmX0AEIRVl.jpg'],0,0,0,"['corinthians', 'lideranca', 'futebol', 'brasileirofeminino', 'esporte', 'esportes', 'noticia', 'noticias', 'poasp', 'noticiasdepoa', 'press', 'jornalismo', 'poacomacento']",[],https://twitter.com/PoaComAcento/status/1396859998328823810,False,,1,https://pbs.twimg.com/media/E2KkxBmX0AEIRVl.jpg,,,,,,,[],,,,
1396855492383760384,1396855492383760384,2021-05-24 15:47:56 UTC,2021-05-24,15:47:56,+0000,1052385486591971328,sccpdados,SCCP Dados 📊,,O corinthians teve a volta de 2 jogadores hoje pela manhã no treino!  O lateral direito Fagner e o volante Cantillo.  Fagner se recuperou da Covid-19 e o Cantillo volta de uma lesão no músculo posterior e já terminou a fase de transição.  #MeuTimão #Corinthians  https://t.co/R9SxsXIj9M,pt,[],[],"['https://pbs.twimg.com/media/E2KgqiDXoAMWZ3A.jpg', 'https://pbs.twimg.com/media/E2KgquKWEAcRXSE.jpg']",0,0,1,"['meutimão', 'corinthians']",[],https://twitter.com/sccpdados/status/1396855492383760384,False,,1,https://pbs.twimg.com/media/E2KgqiDXoAMWZ3A.jpg,,,,,,,[],,,,
1396855126145572867,1396855126145572867,2021-05-24 15:46:29 UTC,2021-05-24,15:46:29,+0000,2642009415,wbrunex,Bruno Queiroz,,"Acabei de ver um vídeo do Otero tirando suas coisa do CT, acho que o anão se foi! Posso ouvir um amém? -1 hehehe #Corinthians  https://t.co/9MjSaKJ35C",pt,[],[],['https://pbs.twimg.com/media/E2KgVTwWYAENWJn.jpg'],0,0,1,['corinthians'],[],https://twitter.com/wbrunex/status/1396855126145572867,False,,1,https://pbs.twimg.com/media/E2KgVTwWYAENWJn.jpg,,,,,,,[],,,,
1396853843007262726,1396853843007262726,2021-05-24 15:41:23 UTC,2021-05-24,15:41:23,+0000,73517232,silvio_menezs,Silvio Menezes 😷 #StopBolsonaro #SOSBrazil,,#Futebol #PontePreta #AtléticoMineiro #AtléticoParanaense #Flamengo #Vasco #Fluminense #Botafogo #Corinthians #Palmeiras #SãoPaulo #Santos #Coritiba #Cruzeiro #Juventude #Figueirense #Vitória #Fortaleza #Internacional #Grêmio #Guarani #Goiás #Sport #Bahia #Serra #Paysandu ?,und,[],[],[],0,0,3,"['futebol', 'pontepreta', 'atléticomineiro', 'atléticoparanaense', 'flamengo', 'vasco', 'fluminense', 'botafogo', 'corinthians', 'palmeiras', 'sãopaulo', 'santos', 'coritiba', 'cruzeiro', 'juventude', 'figueirense', 'vitória', 'fortaleza', 'internacional', 'grêmio', 'guarani', 'goiás', 'sport', 'bahia', 'serra', 'paysandu']",[],https://twitter.com/Silvio_Menezs/status/1396853843007262726,False,https://twitter.com/FabioPorchat/status/1396849400291500033,0,,,,,,,,[],,,,
1396853478312620033,1396853478312620033,2021-05-24 15:39:56 UTC,2021-05-24,15:39:56,+0000,199489894,guilhermeeec,Guilherme Cardoso,,A análise sobre o novo técnico do @Corinthians. A aposta é num ídolo do passado. #Sylvinho está de volta ao clube. No @youyesportal. #Corinthians  #Treinador    https://t.co/A7JA6e6TYU,pt,"[{'screen_name': 'corinthians', 'name': 'corinthians', 'id': '44627459'}, {'screen_name': 'youyesportal', 'name': 'youyes portal', 'id': '1309618129295872005'}]",['https://youyes.com/noticias/sylvinho-e-o-novo-tecnico-do-corinthians'],[],0,0,0,"['sylvinho', 'corinthians', 'treinador']",[],https://twitter.com/Guilhermeeec/status/1396853478312620033,False,,0,,,,,,,,[],,,,
1396850736923820034,1396850736923820034,2021-05-24 15:29:02 UTC,2021-05-24,15:29:02,+0000,1396496952892788737,imports_lc,LC IMPORTS,,"Camisa Flamengo II 21/22 Personalizada + Patrocínios  Apenas 199,99  #flamengo #o #futebol #mengo #crf #fla #vamosflamengo #brasil #libertadores #corinthians #meng #brasileirao #umavezflamengo #flamengoatemorrer #sempreflamengo #gabigol #palmeiras #rubronegro #mengao #rj  https://t.co/rsz6n7l00i",es,[],[],"['https://pbs.twimg.com/media/E2KcU74WQAQq3Bl.jpg', 'https://pbs.twimg.com/media/E2KcVHtWEAEetW3.jpg', 'https://pbs.twimg.com/media/E2KcVQjXMAAej3j.jpg', 'https://pbs.twimg.com/media/E2KcV6oXoAMRu_X.jpg']",0,1,0,"['flamengo', 'o', 'futebol', 'mengo', 'crf', 'fla', 'vamosflamengo', 'brasil', 'libertadores', 'corinthians', 'meng', 'brasileirao', 'umavezflamengo', 'flamengoatemorrer', 'sempreflamengo', 'gabigol', 'palmeiras', 'rubronegro', 'mengao', 'rj']",[],https://twitter.com/imports_lc/status/1396850736923820034,False,,1,https://pbs.twimg.com/media/E2KcU74WQAQq3Bl.jpg,,,,,,,[],,,,
1396846074854268933,1396846074854268933,2021-05-24 15:10:31 UTC,2021-05-24,15:10:31,+0000,720106656986763264,vinisartorato,Vinicius Sartorato,,"Silvinho merece a confiança do #Corinthians, prata da casa, vem construir um bom trabalho.   Diferentemente de Renato Gaúcho, seu salário e perspectivas profissionais não estão fora do timão.   Agora, a diretoria do clube deve garantir novos jogadores para reforçar a equipe...",pt,[],[],[],0,0,1,['corinthians'],[],https://twitter.com/vinisartorato/status/1396846074854268933,False,,0,,,,,,,,[],,,,
1396844660841136131,1396844660841136131,2021-05-24 15:04:53 UTC,2021-05-24,15:04:53,+0000,1603926330,pimentelmidia,Wilson Pimentel,,"🚨 Braço direito de Sylvinho no Corinthians atuou ao lado de Ronaldo Fenômeno e tem Copa do Mundo no currículo.  Leia, comente e compartilhe.  Saiba mais no @Torcedorescom !👇🏻   https://t.co/WV7VxCKjSs  #Brasileirão2021 #Corinthians #Sylvinho #SylvinhoNão #Vasco #Bahia #SãoPaulo",pt,"[{'screen_name': 'torcedorescom', 'name': 'torcedores.com', 'id': '1419036458'}]",['https://www.torcedores.com/noticias/2021/05/braco-direito-de-sylvinho-no-corinthians-atuou-ao-lado-de-ronaldo-fenomeno-e-tem-copa-do-mundo-no-curriculo'],[],0,0,0,"['brasileirão2021', 'corinthians', 'sylvinho', 'sylvinhonão', 'vasco', 'bahia', 'sãopaulo']",[],https://twitter.com/pimentelmidia/status/1396844660841136131,False,,0,,,,,,,,[],,,,
1396844394167291916,1396844394167291916,2021-05-24 15:03:50 UTC,2021-05-24,15:03:50,+0000,90697573,bandsports,BandSports,,"""O Sylvinho tem uma experiência pequena como treinador""  @EliaJunior analisou a contratação do novo técnico do @Corinthians  #Corinthians #Sylvinho #PrimeiroTempo #Bandsports  https://t.co/UfDa3mNHdv",pt,"[{'screen_name': 'eliajunior', 'name': 'elia junior', 'id': '106396774'}, {'screen_name': 'corinthians', 'name': 'corinthians', 'id': '44627459'}]",[],[],1,0,3,"['corinthians', 'sylvinho', 'primeirotempo', 'bandsports']",[],https://twitter.com/bandsports/status/1396844394167291916,False,,1,https://pbs.twimg.com/media/E2KWiS6XIAAJxLx.jpg,,,,,,,[],,,,
1396844184774995973,1396844184774995973,2021-05-24 15:03:00 UTC,2021-05-24,15:03:00,+0000,26194940,futalternativo,Futebol alternativo,,"- ⚽ @oficialbob13 (ex-#Corinthians, #Gremio e #Cruzeiro), 6G nos últimos 8J pelo #SydneyFC 🇦🇺  - ⚽ Dodo pelo #FKLiepaja 🇱🇻  - ⚽ Cesinha (atacante ex-#UniaoBarbarense, #Bragantino, #AtleticoMG e #PontePreta) com 🅰️ Edgar Silva (atacante ex-#Vasco) deram a vitória ao #Daegu 🇰🇷",pt,"[{'screen_name': 'oficialbob13', 'name': 'bobô13', 'id': '287739176'}]",[],[],0,1,0,"['corinthians', 'gremio', 'cruzeiro', 'sydneyfc', 'fkliepaja', 'uniaobarbarense', 'bragantino', 'atleticomg', 'pontepreta', 'vasco', 'daegu']",[],https://twitter.com/futalternativo/status/1396844184774995973,False,,0,,,,,,,,[],,,,
1396843727851859969,1396843727851859969,2021-05-24 15:01:11 UTC,2021-05-24,15:01:11,+0000,1393351852712923137,coringaao_,Coringão alucinado✨🦅,,Corinthians X Palmeiras!!!  Corinthians e o maior!!!!  🦅Recopa sudamericana 1x 0 🦅Super copa do Brasil 1 x 0 🦅Copinha 10 x 0 🦅Paulista 30 x 23 🦅Brasileiro 7 x 6 (o correto) 🦅Copa do Br 3 x 4 🦅Libertadores 1 x 2 🦅Mundial 2 x0 🦅Torcida 30M x 12M  #Corinthians #Palmeiras,pt,[],[],[],0,0,3,"['corinthians', 'palmeiras']",[],https://twitter.com/Coringaao_/status/1396843727851859969,False,,0,,,,,,,,[],,,,
1396843560285126667,1396843560285126667,2021-05-24 15:00:31 UTC,2021-05-24,15:00:31,+0000,1344982170134323200,gustavoelias97,Gustavo Elias,,"Difícil entender qual critério técnico adotado pela diretoria do Corinthians. Renato Gaúcho, Aguirre e agora Sylvinho. O que eles têm em comum? Parece mais tiros aleatórios. #Corinthians",pt,[],[],[],1,0,1,['corinthians'],[],https://twitter.com/Gustavoelias97/status/1396843560285126667,False,,0,,,,,,,,[],,,,
1396841739453976583,1396841704557359108,2021-05-24 14:53:17 UTC,2021-05-24,14:53:17,+0000,1052385486591971328,sccpdados,SCCP Dados 📊,,Gabriel Lima : 23 anos 👟 Meia Atacante ⚔️ 9 jogos (4 titular) ⚽ 0 gols 👟 0 assistências 🛡️ Metropolitano  #MeuTimão #Corinthians  https://t.co/XFnegcVXSd,pt,[],[],['https://pbs.twimg.com/media/E2KUKLMXsAIwU6P.jpg'],0,0,0,"['meutimão', 'corinthians']",[],https://twitter.com/sccpdados/status/1396841739453976583,False,,1,https://pbs.twimg.com/media/E2KUKLMXsAIwU6P.jpg,,,,,,,[],,,,
1396841734450077703,1396841704557359108,2021-05-24 14:53:16 UTC,2021-05-24,14:53:16,+0000,1052385486591971328,sccpdados,SCCP Dados 📊,,Rafael Bilú : 24 anos 👟 Meia Atacante ⚔️ 1 jogo (1 titular) ⚽ 0 gols 👟 0 assistências 🛡️ Mirassol  #MeuTimão #Corinthians  https://t.co/lyZqaBODX9,pt,[],[],['https://pbs.twimg.com/media/E2KUJ45WQAMofMJ.jpg'],1,0,0,"['meutimão', 'corinthians']",[],https://twitter.com/sccpdados/status/1396841734450077703,False,,1,https://pbs.twimg.com/media/E2KUJ45WQAMofMJ.jpg,,,,,,,[],,,,
1396841729593126926,1396841704557359108,2021-05-24 14:53:15 UTC,2021-05-24,14:53:15,+0000,1052385486591971328,sccpdados,SCCP Dados 📊,,Warian Ameixa: 24 anos 👟  Volante ⚔️ 8 jogos (7 titular) ⚽ 0 gols 👟 0 assistências ⚠️ 2 cartões vermelhos 🛡️ São Caetano  #MeuTimão #Corinthians  https://t.co/ysEOiySbv5,pt,[],[],['https://pbs.twimg.com/media/E2KUJn8WQAk4XOJ.jpg'],1,0,0,"['meutimão', 'corinthians']",[],https://twitter.com/sccpdados/status/1396841729593126926,False,,1,https://pbs.twimg.com/media/E2KUJn8WQAk4XOJ.jpg,,,,,,,[],,,,
1396841724782301187,1396841704557359108,2021-05-24 14:53:13 UTC,2021-05-24,14:53:13,+0000,1052385486591971328,sccpdados,SCCP Dados 📊,,Thiaguinho : 24 anos 👟 Volante  ⚔️ 11 jogos (7 titular) ⚽ 0 gols 👟 0 assistências ⚠️ 1 cartão vermelho 🛡️ Inter de Limeira  #MeuTimão #Corinthians  https://t.co/fU6yKxbvFj,pt,[],[],['https://pbs.twimg.com/media/E2KUJVGWQA0pH6n.jpg'],1,0,0,"['meutimão', 'corinthians']",[],https://twitter.com/sccpdados/status/1396841724782301187,False,,1,https://pbs.twimg.com/media/E2KUJVGWQA0pH6n.jpg,,,,,,,[],,,,
1396841720059465731,1396841704557359108,2021-05-24 14:53:12 UTC,2021-05-24,14:53:12,+0000,1052385486591971328,sccpdados,SCCP Dados 📊,,Emerson Sousa: 22 anos 👟 Volante ⚔️ 1 jogos (0 titular) ⚽ 0 gols 👟 0 assistências 🛡️ Coimbrã  #MeuTimão #Corinthians  https://t.co/8lteh7VTw2,pt,[],[],['https://pbs.twimg.com/media/E2KUJAAXoAouJkO.jpg'],1,0,0,"['meutimão', 'corinthians']",[],https://twitter.com/sccpdados/status/1396841720059465731,False,,1,https://pbs.twimg.com/media/E2KUJAAXoAouJkO.jpg,,,,,,,[],,,,
1396841713793110019,1396841704557359108,2021-05-24 14:53:11 UTC,2021-05-24,14:53:11,+0000,1052385486591971328,sccpdados,SCCP Dados 📊,,Caetano : 21 anos  👟 Zagueiro ⚔️ 8 jogos (7 como titular) ⚽ 1 gol 👟 0 assistências ⚠️ 1 cartão vermelho 🛡️ São Caetano #MeuTimão #Corinthians  https://t.co/qGOUf4XHGc,pt,[],[],['https://pbs.twimg.com/media/E2KUIsOX0AAhoBR.jpg'],1,0,0,"['meutimão', 'corinthians']",[],https://twitter.com/sccpdados/status/1396841713793110019,False,,1,https://pbs.twimg.com/media/E2KUIsOX0AAhoBR.jpg,,,,,,,[],,,,
1396841709305319437,1396841704557359108,2021-05-24 14:53:10 UTC,2021-05-24,14:53:10,+0000,1052385486591971328,sccpdados,SCCP Dados 📊,,Kevin Emmel: 20 anos 👟 Lateral Esquerdo ⚔️ 6 jogos (2 como titular) ⚽ 0 gols 👟 0 assistências 🛡️ Metropolitano  #MeuTimão #Corinthians  https://t.co/A2d3EIt0sI,pt,[],[],['https://pbs.twimg.com/media/E2KUIbVWQAMhcOL.jpg'],1,0,0,"['meutimão', 'corinthians']",[],https://twitter.com/sccpdados/status/1396841709305319437,False,,1,https://pbs.twimg.com/media/E2KUIbVWQAMhcOL.jpg,,,,,,,[],,,,
1396841704557359108,1396841704557359108,2021-05-24 14:53:09 UTC,2021-05-24,14:53:09,+0000,1052385486591971328,sccpdados,SCCP Dados 📊,,"Os estaduais acabaram e o Corinthians já vai ter ""reforços"" para o time principal ou para a base. Vamos ver números de alguns deles:  Matheus Alexandre : 22 anos 👟 Lateral Direito ⚔️ 8 jogos (7 como titular) ⚽ 0 gols 👟 1 assistência 🛡️ Inter de Limeira  #MeuTimão #Corinthians  https://t.co/NgpOckxDJR",pt,[],[],['https://pbs.twimg.com/media/E2KUIJrWUAUdzER.jpg'],1,0,0,"['meutimão', 'corinthians']",[],https://twitter.com/sccpdados/status/1396841704557359108,False,,1,https://pbs.twimg.com/media/E2KUIJrWUAUdzER.jpg,,,,,,,[],,,,
1396841543818952707,1396841543818952707,2021-05-24 14:52:30 UTC,2021-05-24,14:52:30,+0000,67503751,apostagol,Apostagol,,R$200 de Aposta Grátis!  Zé Roberto promove promoção #JogaJunto de apostas online!  Pegue o seu bônus de R$200 no link:  https://t.co/rZmJ9iBZG7  #flamengo #fluminense #vasco #spfc #palmeiras #corinthians #santos #gremio #inter #cruzeiro #galo #bahia #fla #timão   @NetBet_Brasil  https://t.co/q4bcYyf2aX,pt,"[{'screen_name': 'netbet_brasil', 'name': 'netbet brasil', 'id': '209215780'}]",['http://bit.ly/NetBet-200Reais'],['https://pbs.twimg.com/media/E2KT9omWUAURj5D.jpg'],0,0,0,"['jogajunto', 'flamengo', 'fluminense', 'vasco', 'spfc', 'palmeiras', 'corinthians', 'santos', 'gremio', 'inter', 'cruzeiro', 'galo', 'bahia', 'fla', 'timão']",[],https://twitter.com/Apostagol/status/1396841543818952707,False,,1,https://pbs.twimg.com/media/E2KT9omWUAURj5D.jpg,,,,,,,[],,,,
1396840463949254659,1396840463949254659,2021-05-24 14:48:13 UTC,2021-05-24,14:48:13,+0000,1393351852712923137,coringaao_,Coringão alucinado✨🦅,,"TOMARE, que tudo de certo no Cuiabá, para alegria da fiel. Se não... Sem dúvidas vai ser a pior contração do Corinthians na história. #VaiCorinthians #Jonathancafu #Sylvinho  #Corinthians  https://t.co/XwlFZ2zZab",pt,[],[],['https://pbs.twimg.com/media/E2KS_6dWQAAIWYo.jpg'],0,0,3,"['vaicorinthians', 'jonathancafu', 'sylvinho', 'corinthians']",[],https://twitter.com/Coringaao_/status/1396840463949254659,False,,1,https://pbs.twimg.com/media/E2KS_6dWQAAIWYo.jpg,,,,,,,[],,,,
1396840409712758793,1396840409712758793,2021-05-24 14:48:00 UTC,2021-05-24,14:48:00,+0000,1351713547630366721,canchagol1,Canchagol,,𝗡𝗨𝗘𝗩𝗢 𝗗𝗧✅ #Corinthians🇧🇷 confirmó a #Sylvinho🇧🇷 como nuevo entrenador del club ‘Timão’⚫️ En su plantilla contará con #VictorCantillo🇨🇴 . . . . . #Futbol #Sport #Deportes #Brasil #Viral #Colombia  https://t.co/67eteMDUcZ,es,[],['https://www.instagram.com/p/CPQnVa5AdGG/?utm_medium=twitter'],[],0,0,0,"['corinthians', 'sylvinho', 'victorcantillo', 'futbol', 'sport', 'deportes', 'brasil', 'viral', 'colombia']",[],https://twitter.com/Canchagol1/status/1396840409712758793,False,,0,,,,,,,,[],,,,
1396837910972977163,1396837910972977163,2021-05-24 14:38:04 UTC,2021-05-24,14:38:04,+0000,1630833228,jottalira7,Jailson Jotta ˢᶜᶜᵖ,,@macmarcoaurelio sempre ressurge nestas horas. Em quanto tempo vão superar a torcida do #Corinthians agora? Em 2023?,pt,[],[],[],0,0,0,['corinthians'],[],https://twitter.com/JottaLira7/status/1396837910972977163,False,https://twitter.com/Vanessa1910Sccp/status/1396836597929283584,0,,,,,,,,[],,,,
1396837030307549185,1396837030307549185,2021-05-24 14:34:34 UTC,2021-05-24,14:34:34,+0000,1365355578,vaievem_futebol,Vai-e-Vem (de 🏡),,"✍️ OFICIAL!  O #Corinthians informa que Sylvinho está #FechadoComOTimão e será o técnico da equipe profissional.  Após experiências e aperfeiçoamento em comissões técnicas da Europa e da CBF, ele volta ao clube que o revelou como lateral. (@Corinthians)  https://t.co/OFy2lgrzBR",pt,"[{'screen_name': 'corinthians', 'name': 'corinthians', 'id': '44627459'}]",[],['https://pbs.twimg.com/media/E2KP3wIXIAEyGBV.jpg'],0,0,4,"['corinthians', 'fechadocomotimão']",[],https://twitter.com/vaievem_futebol/status/1396837030307549185,False,,1,https://pbs.twimg.com/media/E2KP3wIXIAEyGBV.jpg,,,,,,,[],,,,
1396833551383945216,1396833551383945216,2021-05-24 14:20:45 UTC,2021-05-24,14:20:45,+0000,1395122579258683398,felipef61148110,Louco pelo timão,,Fagner volta a treinar após se recuperar da covid-19 #Corinthians  https://t.co/daZPeaX7xO,pt,[],[],['https://pbs.twimg.com/media/E2KMti5XoAIHqpk.jpg'],0,0,1,['corinthians'],[],https://twitter.com/FelipeF61148110/status/1396833551383945216,False,,1,https://pbs.twimg.com/media/E2KMti5XoAIHqpk.jpg,,,,,,,[],,,,
1396832566360088578,1396832566360088578,2021-05-24 14:16:50 UTC,2021-05-24,14:16:50,+0000,73517232,silvio_menezs,Silvio Menezes 😷 #StopBolsonaro #SOSBrazil,,#Futebol #PontePreta #AtléticoMineiro #AtléticoParanaense #Flamengo #Vasco #Fluminense #Botafogo #Corinthians #Palmeiras #SãoPaulo #Santos #Coritiba #Cruzeiro #Juventude #Figueirense #Vitória #Fortaleza #Internacional #Grêmio #Guarani #Goiás #Sport #Bahia #Serra #Paysandu ?,und,[],[],[],0,0,3,"['futebol', 'pontepreta', 'atléticomineiro', 'atléticoparanaense', 'flamengo', 'vasco', 'fluminense', 'botafogo', 'corinthians', 'palmeiras', 'sãopaulo', 'santos', 'coritiba', 'cruzeiro', 'juventude', 'figueirense', 'vitória', 'fortaleza', 'internacional', 'grêmio', 'guarani', 'goiás', 'sport', 'bahia', 'serra', 'paysandu']",[],https://twitter.com/Silvio_Menezs/status/1396832566360088578,False,https://twitter.com/Silvio_Menezs/status/1396668260255473666,0,,,,,,,,[],,,,
1396832230148919303,1396832230148919303,2021-05-24 14:15:30 UTC,2021-05-24,14:15:30,+0000,73517232,silvio_menezs,Silvio Menezes 😷 #StopBolsonaro #SOSBrazil,,#Futebol #PontePreta #AtléticoMineiro #AtléticoParanaense #Flamengo #Vasco #Fluminense #Botafogo #Corinthians #Palmeiras #SãoPaulo #Santos #Coritiba #Cruzeiro #Juventude #Figueirense #Vitória #Fortaleza #Internacional #Grêmio #Guarani #Goiás #Sport #Bahia #Serra #Paysandu ?,und,[],[],[],0,0,3,"['futebol', 'pontepreta', 'atléticomineiro', 'atléticoparanaense', 'flamengo', 'vasco', 'fluminense', 'botafogo', 'corinthians', 'palmeiras', 'sãopaulo', 'santos', 'coritiba', 'cruzeiro', 'juventude', 'figueirense', 'vitória', 'fortaleza', 'internacional', 'grêmio', 'guarani', 'goiás', 'sport', 'bahia', 'serra', 'paysandu']",[],https://twitter.com/Silvio_Menezs/status/1396832230148919303,False,https://twitter.com/renatoalvesdf/status/1396644389217263618,0,,,,,,,,[],,,,
1396831553867628545,1396831553867628545,2021-05-24 14:12:48 UTC,2021-05-24,14:12:48,+0000,41864732,zefirula_fc,Zé Firula FC,,Guia do Brasileirão 🦅  Acham que o Corinthians briga por algo na Série A?   #zefirula #ligas #cartola #corinthians  https://t.co/dJaEzDidJS,pt,[],[],['https://pbs.twimg.com/media/E2KK5OsXIAoGUFg.jpg'],0,0,0,"['zefirula', 'ligas', 'cartola', 'corinthians']",[],https://twitter.com/zefirula_fc/status/1396831553867628545,False,,1,https://pbs.twimg.com/media/E2KK5OsXIAoGUFg.jpg,,,,,,,[],,,,
1396828920490643460,1396828920490643460,2021-05-24 14:02:21 UTC,2021-05-24,14:02:21,+0000,867847613491576832,historiaempb,Felipe dR. Prevedello (História em P&B),,"Será que o #Corinthians ficou mesmo quase 23 anos na fila do Campeonato Paulista?  Que estranho. Vou pesquisar, pois por causa deste critério ainda ficaram de fora das contas corintianas 7 títulos, além de 3 do Palestra/Palmeiras e 0 do Santos.",pt,[],[],[],0,0,0,['corinthians'],[],https://twitter.com/historiaempb/status/1396828920490643460,False,https://twitter.com/rodolfo1975/status/1396826213558198272,0,,,,,,,,[],,,,
1396828616269438986,1396828616269438986,2021-05-24 14:01:08 UTC,2021-05-24,14:01:08,+0000,394100103,gonzatepes,Gonzalo Cáceres,,"#Sudamericana - #Sylvinho fue auxiliar técnico del #Corinthians con Adenor Leonardo Bacchi ""Tite"" y con Mano Menezes.  https://t.co/ckgNcrd92X",es,[],['https://www.hoy.com.py/deportes/corinthians-estrenara-tecnico-ante-el-kelito#.YKuxXND93BE.twitter'],[],1,0,2,"['sudamericana', 'sylvinho', 'corinthians']",[],https://twitter.com/gonzatepes/status/1396828616269438986,False,,0,,,,,,,,[],,,,
1396828449868861453,1396828449868861453,2021-05-24 14:00:28 UTC,2021-05-24,14:00:28,+0000,729167354,hoypy,Diario HOY Paraguay,,"#Sudamericana - #Sylvinho fue auxiliar técnico del #Corinthians con Adenor Leonardo Bacchi ""Tite"" y con Mano Menezes.  https://t.co/AApGrW2i8U",es,[],['https://www.hoy.com.py/deportes/corinthians-estrenara-tecnico-ante-el-kelito#.YKuxXND93BE.twitter'],[],0,0,1,"['sudamericana', 'sylvinho', 'corinthians']",[],https://twitter.com/hoypy/status/1396828449868861453,False,,0,,,,,,,,[],,,,
1396828223942574093,1396828223942574093,2021-05-24 13:59:35 UTC,2021-05-24,13:59:35,+0000,564038869,luizsimer,loucocorinthiano,,#SegundaBestFriendsSDV #VaiCorinthians #Corinthians Boa semana Corinthianos .  https://t.co/JclOvkPvwc,pt,[],[],['https://pbs.twimg.com/media/E2KH3TJXMAEVvNL.jpg'],0,2,4,"['segundabestfriendssdv', 'vaicorinthians', 'corinthians']",[],https://twitter.com/LuizSimer/status/1396828223942574093,False,,1,https://pbs.twimg.com/media/E2KH3TJXMAEVvNL.jpg,,,,,,,[],,,,
1396827029325205505,1396826213558198272,2021-05-24 13:54:50 UTC,2021-05-24,13:54:50,+0000,867847613491576832,historiaempb,Felipe dR. Prevedello (História em P&B),,@rodolfo1975 Será que o #Corinthians ficou mesmo quase 23 anos na fila do Campeonato Paulista?  Que estranho. Vou pesquisar...,pt,[],[],[],1,0,2,['corinthians'],[],https://twitter.com/historiaempb/status/1396827029325205505,False,,0,,,,,,,,"[{'screen_name': 'rodolfo1975', 'name': 'Rodolfo Rodrigues', 'id': '41523046'}]",,,,
1396826953139769354,1396826953139769354,2021-05-24 13:54:32 UTC,2021-05-24,13:54:32,+0000,1346471575785148419,olimpiasportsbr,Olímpia Sports,,Corinthians e Palmeiras vencem e se isolam na ponta da tabela do Brasileiro Feminino - Olimpia Sports  #BrasileirãoFeminino #BrasileirãoA1 #Corinthians #Palmeiras #Líder #RespeitasasMina #elastemnome   https://t.co/mVXdgkVx8T,pt,[],['https://olimpiasports.com.br/2021/05/24/corinthians-e-palmeiras-vencem-e-se-isolam-na-ponta-da-tabela-do-brasileiro-feminino/'],[],0,0,0,"['brasileirãofeminino', 'brasileirãoa1', 'corinthians', 'palmeiras', 'líder', 'respeitasasmina', 'elastemnome']",[],https://twitter.com/olimpiasportsbr/status/1396826953139769354,False,,0,,,,,,,,[],,,,
1396826647576289284,1396826647576289284,2021-05-24 13:53:19 UTC,2021-05-24,13:53:19,+0000,1222630197092081665,_paul_was_saul_,Paul Was Saul,,"1 #Corinthians 1:21 For since in the wisdom of ##God the world by its wisdom did not know ##God, ##God was pleased to save those who believe by the foolishness of preaching.",en,[],[],[],0,0,1,"['corinthians', 'god', 'god', 'god']",[],https://twitter.com/_Paul_Was_Saul_/status/1396826647576289284,False,,0,,,,,,,,[],,,,
1396819766589919234,1396819766589919234,2021-05-24 13:25:58 UTC,2021-05-24,13:25:58,+0000,1179518904642744320,fbiodosreis2,Vábio Reys (kings) \😷/,,"Esse Abel Ferreira ainda vai me matar de tanto rir, éh lasqueira, que treinador briguento! Kkkkkkkkkkkkkkkkkkkkkkk   #AbelFerreira #Palmeiras #Flamengo #Corinthians #saopaulofc #SAOxPAL",pt,[],[],[],0,0,0,"['abelferreira', 'palmeiras', 'flamengo', 'corinthians', 'saopaulofc', 'saoxpal']",[],https://twitter.com/FbiodosReis2/status/1396819766589919234,False,https://twitter.com/Miltonneves/status/1396594152884822019,0,,,,,,,,[],,,,
1396818924348530688,1396818924348530688,2021-05-24 13:22:37 UTC,2021-05-24,13:22:37,+0000,186419907,nelsonbjunior,Nelson Junior,,Sylvinho no Corinthians! Qual sua opinião? #sylvinho #Corinthians #MeuTimao #VaiCorinthians,pt,[],[],[],0,0,0,"['sylvinho', 'corinthians', 'meutimao', 'vaicorinthians']",[],https://twitter.com/nelsonbjunior/status/1396818924348530688,False,,0,,,,,,,,[],,,,
1396818102441193474,1396818102441193474,2021-05-24 13:19:21 UTC,2021-05-24,13:19:21,+0000,1007823716502392832,fernandestamiii,Tamiris Fernandes,,Alguem me contrata pra trabalhar no marketing do @Corinthians pq quem está lá do faz merda #Corinthians,pt,"[{'screen_name': 'corinthians', 'name': 'corinthians', 'id': '44627459'}]",[],[],0,0,1,['corinthians'],[],https://twitter.com/fernandestamiii/status/1396818102441193474,False,,0,,,,,,,,[],,,,
